search_query,job_title,company_name,location,posting_date,job_url,years_exp_min,years_exp_max,career_level,education_level,salary,employment_type,job_categories,skills,job_description,job_requirements,scraped_at
IT Engineer,IT Help Desk,BDO Esnad,"Giza, EG",posted 1 month ago,https://wuzzuf.net/jobs/p/ifehkw42amoj-it-help-desk-bdo-esnad-giza-egypt,0.0,2.0,Entry Level (Junior Level / Fresh Grad),Not Specified,Confidential,Full Time | Shift Based | On-site,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,HelpDesk | Cisco CCNA | Cisco Firewall | Troubleshooting | Technical Support | Network Administration | Hardware Repair | Software Installation | Customer Service | Communication Skills | Problem Solving | Active Directory | Windows Server,"Join our dynamic IT team in Giza, Egypt, and launch your career as an IT Help Desk Specialist! We're seeking passionate and driven individuals to provide exceptional technical support to our internal users. This is an incredible on-site opportunity to learn, grow, and make a real impact on our organization's success.

Responsibilities:

Provide first-level technical support to end-users via phone, email, and in-person.
Troubleshoot hardware, software, and network issues.
Install and configure software and hardware.
Document and track issues in a ticketing system.
Escalate complex issues to senior IT staff.
Maintain a positive and helpful attitude.

Technologies You'll Use:

HelpDesk ticketing systems
Cisco CCNA and Firewall technologies
Windows and macOS operating systems
Microsoft Office Suite
Network diagnostic tools

Growth Opportunities: We're committed to your professional development! As an IT Help Desk Specialist, you'll have the opportunity to expand your skillset, gain valuable experience, and advance within our IT department. We offer training programs, mentorship opportunities, and clear career paths for motivated individuals.

Team & Culture: Join a collaborative and supportive team of IT professionals who are passionate about technology and dedicated to providing exceptional service. We foster a positive and inclusive work environment where everyone's contributions are valued.

Impact: As the first point of contact for IT support, you'll play a critical role in ensuring the smooth operation of our organization. Your efforts will directly contribute to the productivity and success of our employees.","Ready to take your IT career to the next level? We're looking for candidates who possess:

0-2 years of experience in a help desk or technical support role.
A strong understanding of computer hardware, software, and networking concepts.
Excellent troubleshooting and problem-solving skills.
CompTIA A+ or equivalent certification is a plus.
Cisco CCNA certification is highly desirable.
Experience with Cisco Firewall technologies.
Familiarity with HelpDesk ticketing systems.
Exceptional communication and customer service skills.
A proactive and self-motivated attitude.
Ability to work effectively in a team environment.

Join us and be a part of a growing and innovative IT team!",2026-04-16T01:29:07
IT Engineer,Electrical Technical Office Engineer,Al Sharif Group Holding,"Cairo, EG",posted 1 month ago,https://wuzzuf.net/jobs/p/0ottxjwra28n-electrical-technical-office-engineer-al-sharif-group-holding-cairo-egypt,5.0,10.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology | Engineering - Mechanical/Electrical,Engineering | Design | Electrical Engineering | AutoCAD | HV | MV,"BS in Engineering (Electrical)
5 – 10 minimum years of experience for senior engineer in the following:
MV-HV-EHV Equipment’s.
Experience in Engineering and Design for MV, HV & EHV Substations Equipment, OHL’s with its protection (Distance, carrier aided protection, line diff. protection) Auto reclosing, synchronizing, inter tripping.
Experience in Engineering and Design of underground cable feeders (long, short lengths).
Experience in Engineering and Design for power transformers with OLTC and Shunt and Series Reactors.
Bus bars (Bus Bar protection for double & single BUS S/S’s) breaker future scheme, CT switching scheme, trip schemes.
Experience in setting calculations for all types of protection in MV/HV & EHV S/S’s.
Different S/S equipment’s such as: Protection,SCADA, SAS, DFR, DSM ,AC DB’s, DC DB’s Battery and Battery Chargers, Auxiliary Transformers, Control and power cable sizing, calculation CT&VT sizing calculations and IT’s requirements, S/S earth system, substation equipment lay out, capacitor banks, shunt and series reactors, Load shedding, automatic voltage control for different modes and applications.
Experience in short circuit calculation from Bus bars, OHL’s, Underground Cable using updated software’s
Familiar with international standards and applications, gulf countries experience will be priority.","BS in Engineering (Electrical)
5 – 10 minimum years of experience for senior engineer & 3 – 5 years for junior engineer in the following:
MV-HV-EHV Equipment’s.",2026-04-16T01:29:18
IT Engineer,IT Specialist,Ibn Sina Pharma,"Cairo, EG",posted 2 months ago,https://wuzzuf.net/jobs/p/3xixqlmk6kug-it-specialist-ibn-sina-pharma-cairo-egypt,1.0,2.0,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,Information Technology (IT) | Information Systems | CCNA | MCSA | English | Computer Science,"ERP Systems:

Train branch employee on company ERPs and act as 1st line of support for any problems to ensure business continuity
Train branch employees on company application to ensure smooth work operations
Provide proper support for branch employees on company’s ERP to ensure smooth work flow

Communications:

Setup internet connection and apply company polices on IT Devices as department policy.
Ensure Internet landline and 4G are operating well to ensure business continuity with no delays
Ensure MPLS (Multiprotocol label switching) VPN (Virtual Private Network) quality and solve any issues with services provider to ensure mail and system are working efficiently
Provide proper support for Switches & Routers to ensure smooth work for IT devices

Security & Firewalls:

Troubleshoot firewall and updates its policies to ensure its continuity and secure company data
Ensure accurate and right performance of Operating Systems (OS) & firewall programs to secure company data

Devices Support:

Creates new users on IT devices at the branch as per company policy
Install all needed programs on IT Devices at the branch to ensure smooth work operations
Provide needed support for Printers, PCs, Handhelds and Tablet devices to ensure smooth work flow
Replace Ink Cartridge for different printers & ensure its working effectively

Backups:

Perform regular backup for all data related to users on all branch PCs and monitor backup jobs and ensure backups are completed successfully
Transfer to backup internet connection in case of any problems in landline to ensure smooth work flow

Help Desk:

Review and ensure all IT issues and tickets are closed on IT System as per agreed SLAs
Respond to branch employee’s IT issues and try solve it in order to ensure customer satisfaction
Review and delete users’ accounts for resigned/stopped employees at his branch as per company security policy
Communicate with IT Team regarding employees needs to create users or emails and new devices to ensure smooth work flow","Bachelor's degree in computer science or engineering is more preferable
1-2 years of experience in the same field
MCIPT 2008, CCNA or MCSA is preferable
Multitasking and time-management skills, with the ability to prioritize tasks
Good command of English language",2026-04-16T01:29:24
IT Engineer,Master Data Management Specialist (MDM Specialist),NERIC,"Port Said, EG",posted 15 days ago,https://wuzzuf.net/jobs/p/ymvx96qcpllp-master-data-management-specialist-mdm-specialist-neric-port-said-egypt,3.0,5.0,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Social Insurance Medical Insurance Transportation",Full Time | On-site,Administration | Logistics/Supply Chain,"Master Data Management (MDM) | Analytical Thinking | MDM Tools (Informatica, SAP MDG, Oracle MDM) | Problem Solving | Administration | Communication | Data Analysis | Data Entry | Data Management | ERP","About the Role:
We are seeking a detail-oriented and proactive Master Data Management Specialist to join our Supply Chain team. This role will be responsible for managing, validating, and maintaining accurate master data within our ERP system, ensuring data integrity across the organization and supporting ERP implementation and upgrades.

 

Key Responsibilities:

Implement and maintain company-wide item coding structures in alignment with ERP and business rules.
Lead and coordinate with all departments to complete ERP master data templates (items, suppliers, customers, BOMs where applicable).
Validate all submitted templates for accuracy, completeness, and compliance with coding standards.
Perform regular data cleansing and ensure non-duplication of data using validation rules and logic.
Maintain and update ERP master data including:
Supplier Register
Customer Master
Item Master List
Other master data domains as required
Control master data change requests and approvals according to the authority matrix.
Support ERP implementation and upgrades from a data perspective.
Coordinate with the IT ERP team on master data structure and migration.
Train end-users on data entry guidelines and standards.
Ensure compliance with internal controls and audit requirements.","Qualifications & Experience:

Bachelor’s degree in industrial engineering, Supply Chain, Logistics, or related field.
3–5 years of experience in ERP master data management, preferably within supply chain environments.
Hands-on experience with Oracle ERP is preferred.
Exposure to manufacturing, logistics, industrial, or trading companies is an advantage.

Technical Skills:

Strong knowledge of ERP master data domains: Item, Supplier, and Customer Masters.
Experience with ERP master data templates and data cleansing.
Advanced Excel skills (pivot tables, VLOOKUP, duplicates detection).
Understanding of item classification logic, units of measure, product hierarchy, and item attributes (procurement, inventory, costing).

Personal Skills:

Exceptional attention to detail and accuracy.
Analytical, structured, and process-oriented thinker.
Strong documentation discipline.
Excellent communication and coordination skills.
Ability to work cross-functionally across all departments.
High integrity and respect for confidentiality.",2026-04-16T01:29:29
IT Engineer,Lead Outsystem Developer,Link Development,"Cairo, EG",posted 18 days ago,https://wuzzuf.net/jobs/p/scdphqd63fxw-lead-outsystem-developer-link-development-cairo-egypt,7.0,7.0,Manager,Bachelor's Degree,Confidential,Full Time | Hybrid,IT/Software Development | Engineering - Telecom/Technology,outsystems | lead | Software Development | faculty of Engeeniring | faculty of computer science,"Role Description

This is a full-time hybrid role for a Senior Outsystem Developer at Link Development. The role is primarily based in Qesm El Maadi with the flexibility for some remote work. The Senior Outsystem Developer will be responsible for leading software development projects, designing and implementing solutions, and ensuring the efficiency and functionality of Outsystem applications on various platforms.","Qualifications

+7 years of professional experience.
Computer Science and Software Development skills
Back-End Web Development skills
Programming and Object-Oriented Programming (OOP) skills
Experience in Outsystem development MUST.
Strong problem-solving and analytical abilities
Ability to work both independently and collaboratively in a team setting
Bachelor's degree in Computer Science or a related field
Certifications in Outsystem development would be advantageous",2026-04-16T01:29:34
IT Engineer,ServiceNow Implementation Consultant,Confidential,"Cairo, EG",posted 2 months ago,https://wuzzuf.net/jobs/p/e7crrnrhedut-servicenow-implementation-consultant-cairo-egypt,2.0,6.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | On-site,Accounting/Finance | IT/Software Development | Engineering - Telecom/Technology,ServiceNow | ServiceNow ITSM | ServiceNow ITOM | ServiceNow HRSD | ServiceNow CSM | ServiceNow Configuration | Business Rules | Workflow Design | GlideScript | JavaScript | REST APIs | SOAP | System Integration | ITIL | API Integration,"About the Role

TechWave is looking for ServiceNow Implementation Consultants to join our growing practice. You'll implement and configure ServiceNow solutions for enterprise clients.

 

Responsibilities

-Configure and implement ServiceNow modules (ITSM, ITOM, HRSD, CSM)

-Design workflows, business rules, and system integrations

-Gather client requirements and translate them into technical solutions

-Deliver training, documentation, and knowledge transfer

-Collaborate with project teams in an agile delivery environment","- 2+ years of hands-on ServiceNow experience (full lifecycle exposure preferred)

-Solid understanding of JavaScript, GlideScript, and REST/SOAP integrations 

-Familiarity with ITIL concepts and IT service management practices

-Fluent in English

 

Nice to Have

-CSA (Certified System Administrator) — required

-Experience with multiple ServiceNow modules (ITOM, HR, CSM)

-Exposure to the Saudi or GCC market

 

What We Offer

-Competitive salary + performance bonuses

-Medical insurance (employee & family)

-Certification & professional development support

-Clear growth path to Senior Consultant and Architect roles",2026-04-16T01:29:44
IT Engineer,Sales Account Manager,Atwar Al Kon,"Cairo, EG",posted 1 month ago,https://wuzzuf.net/jobs/p/e4kihyxsspog-sales-account-manager-atwar-al-kon-cairo-egypt,4.0,9.0,Manager,Bachelor's Degree,Confidential,Full Time | On-site,Customer Service/Support | IT/Software Development | Sales/Retail,Sales Account Management | Business Development | Problem Solving | Client Relationship Building,"Develop and execute strategic sales plans to achieve company targets within the construction sector.
Identify and pursue new business opportunities, building a robust pipeline of prospective clients.
Manage and nurture relationships with existing accounts, ensuring high levels of client satisfaction and retention.
Act as the primary point of contact for clients, addressing inquiries, resolving issues, and providing tailored solutions.
Collaborate with internal teams, including technical and project management, to deliver seamless client experiences.
Prepare and present compelling proposals, quotations, and presentations to prospective and existing clients.
Negotiate contracts, pricing, and terms to maximize profitability while meeting client needs.
Monitor market trends, competitor activities, and customer feedback to inform sales strategies.
Maintain accurate records of sales activities, forecasts, and client communications using CRM tools.
Attend industry events, trade shows, and networking opportunities to enhance brand visibility and generate leads.","Bachelor’s degree in Business Administration, Marketing, Engineering, or a related field.
4-9 years of proven experience in sales account management, preferably within the construction or related industries.
females only
Demonstrated ability to develop and maintain strong client relationships.
Excellent communication, negotiation, and presentation skills.
Strong analytical and problem-solving abilities.
Proficiency in CRM software and Microsoft Office Suite.
Ability to work independently and as part of a collaborative team.
Results-driven mindset with a track record of meeting or exceeding sales targets.
Willingness to travel as required to meet clients and attend industry events.
Fluency in English; Arabic language skills are an advantage.",2026-04-16T01:30:00
IT Engineer,UI UX Designer,Flojics,"Alexandria, EG",posted 8 days ago,https://wuzzuf.net/jobs/p/zgywvg6qrfg0-ui-ux-designer-flojics-alexandria-egypt,4.0,8.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | Remote,Creative/Design/Art | IT/Software Development | Engineering - Telecom/Technology,UI | UX | Graphic Design | Websites Design | Application Design,"What You’ll Do:

• Design user interfaces and user experiences for web and mobile applications

• Translate business requirements into wireframes, user flows, and prototypes

• Create high-fidelity UI designs aligned with brand guidelines

• Collaborate closely with product managers and developers

• Improve usability based on user feedback and product goals

• Ensure consistency across all designs and platforms

• Support design handover and follow up during development","What We’re Looking For:

• Proven solid experience as a UI/UX Designer

• Strong portfolio showcasing web and mobile projects

• Proficiency in design tools (Figma, Adobe XD, Sketch, or similar)

• Solid understanding of UX principles, usability, and user-centered design

• Ability to turn complex ideas into simple, elegant designs

• Good communication skills and ability to work within a team

• Experience working with software houses or tech startups

 

Nice to Have:

• Knowledge of design systems and responsive design

• Basic understanding of front-end development constraints

• Experience with usability testing or UX research",2026-04-16T01:30:12
System Administrator,System Administrator,Premium Card,"Giza, EG",posted 1 day ago,https://wuzzuf.net/jobs/p/ytskfxqhpfoq-system-administrator-premium-card-giza-egypt,1.0,3.0,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development,Information Technology (IT) | System Administration | System administrator,"Configuring network hardware like servers, routers and switches
Upgrading and diagnose computer networks
Troubleshooting network issues
Assisting network architects with the design of network models
Deploying and updating software
Managing servers and their operating systems
Implementing security measures and basic testing
Managing cloud and physical network storage
Interface directly with the help desk and IT support technicians to resolve and document hardware and software troubleshooting tickets, bug reports and errors.","BSC degree in the Information Technology, or an equivalent combination of education and experience
1-3 years’ experience as a System Administrator, Network Administrator or similar role
Familiarity with Microsoft networking (Including but not limited to: Domain controllers, name servers, file, security issues and standard computing security procedures/policies and print sharing)
Demonstrated systems administrator experience with profiles, scripts, and Active Directory administration (Including but not limited to:  Active Directory, Citrix XenApp or other terminal services environment, Citrix and/or Microsoft certifications preferred)
Skills and experience in hardware, software & network troubleshooting",2026-04-16T01:30:45
System Administrator,IT Systems & Network Administrator,The Egyptian Co. for Electrical Industries,"Cairo, EG",posted 8 days ago,https://wuzzuf.net/jobs/p/aw3qt7r1ytq3-it-systems-network-administrator-the-egyptian-co-for-electrical-industries-cairo-egypt,5.0,10.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | On-site,Installation/Maintenance/Repair | IT/Software Development | Engineering - Other,Information Technology (IT) | System Administration | Network | Systems | Technical Support,"About the Role

We are looking for an experienced IT professional to manage and support our company’s network, servers, and day-to-day IT operations. The ideal candidate is hands-on, reliable, and able to ensure systems run smoothly and securely.

 

Key Responsibilities
Manage and maintain company networks
Install, configure, and support servers 
Monitor systems to ensure uptime, performance, and security
Troubleshoot network, server, and user-related technical issues
Manage user accounts, access, and IT administration
Maintain backups and ensure data protection procedures are followed
Provide general IT support (PCs, laptops, printers, etc.)
Coordinate with vendors for IT services and equipment when needed
Support system upgrades and improvements","Requirements
5+ years of experience in IT support, networking, ond/or system administration
Strong hands-on experience with networks and servers
Good troubleshooting and problem-solving skills
Reliable knowledge of cybersecurity and backup systems
Ability to manage tasks efficiently
Good communication skills

 

Preferred (Nice to Have)
Certifications (Microsoft, Cisco, CompTIA, etc.)
Experience in industrial or technical environments",2026-04-16T01:30:51
System Administrator,System Administrator,Confidential,"Cairo, EG",posted 18 days ago,https://wuzzuf.net/jobs/p/9ncxkewuq8rk-system-administrator-cairo-egypt,3.0,5.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | On-site,Administration | Installation/Maintenance/Repair | IT/Software Development,IT Service Management | Network Administration | Software Development | Administration | Communication | Computer Engineering | Computer Science | Engineering | Information Systems | Information Technology (IT) | System Administration,"Administration of network components according to Corporation strategies. 
 Implement and manage security measures such as  Fortigate Firewall , antivirus, endpoint protection, and access controls 
 Knowledge of TCP/IP, DNS, DHCP, Domain Controller, and Active Directory 
 System administration and IT certifications in Linux, Microsoft, or other network related fields 
 Strong knowledge of systems and networking software, hardware, and networking protocols 
 Create the needed reports, documents and manuals as needed 
Manage user accounts, permissions, and access rights across systems and
applications.
Manage and monitor Microsoft Exchange / email environment, including creating, modifying, and deleting mailboxes.
Support and maintain LAN/WAN, switches, routers, wireless access points, and internet connectivity.","Bachelor’s degree in Computer Science, Information Systems, Computer Engineering, or related field.
3–5 years of hands-on experience in System Administration or similar IT infrastructure role Soft Skills
Strong analytical and problem-solving skills with a structured approach.
High sense of ownership, reliability, and attention to detail.
Good communication skills and ability to work with technical and non-technical users.",2026-04-16T01:30:56
System Administrator,Security System Administrator,ITIDA,"Giza, EG",posted 22 days ago,https://wuzzuf.net/jobs/p/1veddbwkzai9-security-system-administrator-itida-giza-egypt,2.0,3.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,Computer Science | Engineering | Information Technology (IT) | Security | System Administration,"Job Purpose:

 

The Root-CA Security Systems Administrator is responsible for the overall health, monitoring, and maintenance of the physical security systems supporting the Root Certificate Authority (Root-CA). This includes surveillance, access control, intrusion detection, and various data center systems. The role involves system diagnostics, troubleshooting, reporting, and ensuring compliance with security standards to maintain system integrity.

 

Job Accountabilities:

 

 Ensure the security, availability, and proper functioning of Root-CA systems through administrative, technical, and physical controls.
Manage and operate physical security systems, including access control, video surveillance (CCTV), intrusion detection, and environmental monitoring systems.
Administer and maintain data center physical infrastructure such as UPS, HVAC (temperature control), fire suppression, and water leak detection systems.
Continuously monitor system health, manage alarms, perform backups, and archive logs/events.
Diagnose and troubleshoot system access issues, hardware/software faults, and component failures.
 Investigate system failures and security incidents, recommend corrective actions, and coordinate with vendors for resolution.
Perform basic Linux administration tasks (user management, access control, file permissions, and log review).
Support the implementation of security-related projects, including system upgrades, installations, and integrations.
Apply cybersecurity best practices to protect systems against common threats (e.g., malware, ransomware, unauthorized access).
Review and audit system logs regularly to ensure compliance with security policies and standards.
Prepare and submit daily/periodic reports covering system status, alarms, incidents, and operational issues.
Maintain up-to-date technical documentation, including system configurations, backup records, and maintenance logs.
Report security incidents, system outages, and risks in a timely and structured manner.
Coordinate with internal teams, management, and external vendors to resolve issues and enhance system performance.
Continuously assess and improve physical security controls and operational procedures.","Education:

 

Bachelor's degree in Computer Science, Information Systems, or a related field.

 

Required Experience:

 

2 – 3 years of experience in systems administration, physical security systems.
Strong decision-making skills with the ability to identify alternatives and solutions to technical issues

 

Required Skills:

 

 Strong communication and stakeholder management skills.
Solid knowledge of physical security systems (e.g., CCTV, access control, intrusion detection) and data center operations.
Familiarity with Linux operating systems and basic networking concepts (IP addressing, DNS, DHCP).
Understanding of cybersecurity principles and common threat mitigation techniques.
Strong analytical and problem-solving skills with high attention to detail.
Ability to work proactively, prioritize tasks, and respond effectively to incidents.
Good documentation and reporting skills.",2026-04-16T01:31:03
System Administrator,Senior System Administrator,Swiss Garment Company,"Sharqia, EG",posted 1 month ago,https://wuzzuf.net/jobs/p/4tilho86ktwq-senior-system-administrator-swiss-garment-company-sharqia-egypt,3.0,5.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | On-site,IT/Software Development,Information Technology (IT) | Computer Science | System Administration,"About the Company

Swiss Garments Company (SGC) is a leading manufacturer of premium garments established in 1989. With over 36 years of experience, the company produces high-quality apparel for international brands while maintaining strong standards in quality, sustainability, and operational excellence.

 

Job Summary

Swiss Garments Company is seeking a Senior System Administrator to manage and maintain the company’s IT infrastructure, ensuring high availability, security, and performance across networks, servers, virtualization, and backup systems.

Key Responsibilities
Configure and manage Cisco network switches.
Administer and maintain FortiGate firewall.
Manage Microsoft Exchange Server and Microsoft 365 environment.
Administer Active Directory, Group Policies, and Windows File Servers.
Manage VMware ESXi and vCenter virtualization environment.
Handle Veritas backup solutions and Tape Library operations.
Maintain endpoint security using ESET antivirus.
Monitor system performance and security.
Implement disaster recovery procedures.
Troubleshoot and resolve infrastructure issues.","3 – 5 years of experience in System Administration.
Hands-on experience with Cisco Switching and FortiGate Firewall.
Strong knowledge of Microsoft Exchange, Microsoft 365, and Active Directory.
Experience with VMware ESXi & vCenter.
Experience with Backup and Recovery solutions (Veritas & Tape Library).
Strong troubleshooting and analytical skills.",2026-04-16T01:31:07
System Administrator,System Administrator,فرص نماء للفن السينيمائي,"Sharqia, EG",posted 1 month ago,https://wuzzuf.net/jobs/p/jfvlaohlvl24-system-administrator-frs-nmaaa-llfn-alsynymayy-sharqia-egypt,2.0,3.0,Experienced (Non-Manager),Bachelor's Degree,15000 to 20000 EGP Per Month,Full Time | On-site,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Sophos XG Firewall | issabel | Microsoft Windows Server | CCTV System | vmware esxi | PC Troubleshooting | CCNA | A+ | Printers | Computer Science | DHCP | DNS | Engineering | Information Technology (IT) | Management | Networking | LAN | System Administration | Troubleshooting,"System & Network Administration
Install, configure, and maintain Windows Server environments
Manage and monitor LAN infrastructure (switches, cabling, access points)
Configure and maintain Sophos Firewall (rules, VPNs, security policies)
Ensure network security, performance, and availability
VoIP & Communication Systems
Install, configure, and maintain Issabel VoIP systems
Troubleshoot VoIP-related issues (extensions, trunks, call quality)
Manage SIP accounts, IVR, call routing, and recordings
IT Support & Troubleshooting
Diagnose and resolve hardware, software, and network issues
Provide Level 1–2 technical support for users
Troubleshoot desktops, laptops, printers, and peripherals
Handle incident resolution and root cause analysis
Asset & Ticket Management
Maintain accurate IT asset inventory (hardware, software, licenses)
Use and manage a ticketing system for incident tracking and resolution
Ensure proper documentation of issues, fixes, and procedures
Hardware & Infrastructure
Install, upgrade, and maintain IT hardware
Perform routine system checks, updates, and backups
Assist with new office setups, expansions, and relocations","Strong experience with Windows Server (AD, DNS, DHCP, GPO)
Hands-on experience with Sophos Firewall
Experience with Issabel VoIP or similar VoIP systems (Asterisk-based)
Solid understanding of LAN networking (TCP/IP, VLANs, routing basics)
Knowledge of hardware troubleshooting and maintenance
Familiarity with IT asset management systems
Experience working with ticketing systems (ITSM tools)",2026-04-16T01:31:18
System Administrator,IT System Specialist,Tulipe,"Giza, EG",posted 3 days ago,https://wuzzuf.net/jobs/p/eujf4qxi67sc-it-system-specialist-tulipe-giza-egypt,2.0,8.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | On-site,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,System Administration | IT Security | Network Management | Technical Support | Backup and Recovery,"Administer, monitor, and maintain the company’s IT systems, networks, and servers to ensure optimal performance and uptime.
Work on the company's ERP system and Microsoft SQL (Install, maintain, Backup and restore)
Provide technical support and troubleshooting for hardware, software, and network issues across retail and wholesale locations.
Implement and enforce IT security protocols, including firewalls, antivirus solutions, and data protection measures.
Monitoring the local area network (LAN) for threats or errors
Setup new required networks wired or wireless
Coordinate with vendors and service providers for system upgrades, maintenance, and procurement of IT equipment.
Manage user accounts, permissions, and access controls in accordance with company policies.
Oversee regular data backups, disaster recovery planning, and system restoration procedures.
Document IT processes, configurations, and incident resolutions for knowledge sharing and compliance.
Assist in the deployment and integration of new software applications and technology solutions.
Monitor system performance, identify potential issues, and proactively recommend improvements.
Support end-users with onboarding, training, and guidance on IT best practices and tools.","Minimum of 2 years and up to 10 years of experience in IT system administration or a related field.
Bachelor of Information Systems or related field
Network fundamentals is a must
Windows server, CCNA certificate, MCSA/MCSE knowledge are a must
Good knowledge of Sophos firewall, ESXI virtualization, and VMware
Ticket system is a plus
Good communication skills",2026-04-16T01:31:24
System Administrator,System Administrator,Sega_m,"Sharqia, EG",posted 1 month ago,https://wuzzuf.net/jobs/p/udbuudb0j5s0-system-administrator-segam-sharqia-egypt,1.0,2.0,Entry Level (Junior Level / Fresh Grad),Not Specified,"Confidential, Incentives After 3 Ms",Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,Information Technology (IT) | System Admin | MS Active Directory | Backup Solutions | recovery | Technical Support | LAN | Wlan,"Provide advanced technical support for complex incidents escalated from IT Support / Help Desk.

Manage user accounts, permissions, and access rights across systems and applications.

Manage and monitor Active Directory, including users, groups, Organizational Units (OUs), and security groups.
Manage and monitor Microsoft Exchange / email environment, including creating, modifying, and deleting mailboxes.
Implement and manage security measures such as firewalls, antivirus, endpoint protection, and access controls.
Support and maintain LAN/WAN, switches, routers, wireless access points, and internet connectivity.
Automate routine system administration tasks using scripting languages such as PowerShell and/or Bash.","Bachelor’s degree in Computer Science, Information Systems, Computer Engineering, or related field.
1–2 years of hands-on experience in System Administration or similar IT infrastructure roleSoft Skills
Strong analytical and problem-solving skills with a structured approach.
High sense of ownership, reliability, and attention to detail.
Good communication skills and ability to work with technical and non-technical users.",2026-04-16T01:31:36
System Administrator,System Administrator,Cairoscan,"Giza, EG",posted 2 months ago,https://wuzzuf.net/jobs/p/9lubldb01rqx-system-administrator-cairoscan-giza-egypt,6.0,8.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,System Admin | Windows Server | Infrastructure as a Service | IT | RIS | LIS | PACS | Computer Science,"Manage and maintain Windows Server infrastructure across branches.
Administer Active Directory, GPO, DNS, DHCP, and file servers.
Support and maintain medical systems including RIS, LIS, and PACS.
Ensure integration between radiology equipment, lab analyzers, and core systems.
Manage virtualization platforms (VMware / Hyper-V).
Monitor system performance and ensure 24/7 uptime for critical medical systems.
Implement backup and disaster recovery plans to protect patient data.
Ensure compliance with data security and confidentiality standards.
Support Microsoft 365 / Exchange environments.
Oversee firewall, endpoint protection, and cybersecurity measures.
Coordinate with medical equipment vendors for system connectivity and updates.
Lead infrastructure upgrades and branch expansion IT setup.
Provide advanced technical support and mentor junior IT staff.","Bachelor’s degree in Computer Science, IT, or related field.
6–8 years of experience in System Administration.
Experience in healthcare, radiology centers, or medical laboratories is highly preferred.Strong
Knowledge of Windows Server & Virtualization.
Hands-on experience with RIS, LIS, PACS environments.
Strong understanding of networking (VLAN, VPN, routing, switching).
Experience with backup solutions and business continuity planning.
Strong troubleshooting and problem-solving skills.
Ability to handle multi-branch IT infrastructure.",2026-04-16T01:31:48
System Administrator,Zoho Developer,Ofis Soft,"Alexandria, EG",posted 1 month ago,https://wuzzuf.net/jobs/p/z9yqzxkkng1x-zoho-developer-ofis-soft-alexandria-egypt,2.0,2.0,Experienced (Non-Manager),Bachelor's Degree,20000 to 40000 EGP Per Month,Full Time | On-site,IT/Software Development,Zoho | Software Development | Business Administration | Business Development | Customer Service | CRM | Deluge | Webhooks | APIs | Zoho Creator,"Zoho Developer (Zoho application/ Zoho Creator / Deluge)
Customize and configure Zoho application based on business requirement
Develop custom applications using Zoho Creator
Write and optimize scripts using Deluge
Implement integrations between Zoho and external systems (ERP / APIs)
Automate workflows and business processes (Workflow & Blueprint)
Build reports and dashboards
Perform testing and ensure solution quality
Provide post-implementation technical support","2 years of experience in Zoho development
Strong experience in Zoho application and Zoho Creator
Proficiency in Deluge scripting
Solid understanding of APIs and Webhooks
Experience in system integrations
Strong analytical and problem-solving skills
Ability to communicate effectively with clients",2026-04-16T01:32:45
